startTime,endTime,label
113.95957,113.9596,tissue
113.95972,113.95972,tissue
113.95977,113.9598,tissue
113.95982,113.95983,tissue
113.95994,113.95994,tissue
113.96002,113.96002,tissue
113.96006,113.96006,tissue
113.96017,113.96024,tissue
113.96024,113.96029,tissue
113.96032,113.96037,tissue
113.96038,113.96038,tissue
113.96053,113.96055,tissue
113.96068,113.96068,tissue
113.96074,113.96074,tissue
113.96069,113.96088,tissue
113.96079,113.96093,tissue
113.96104,113.96104,tissue
113.9611,113.9611,tissue
113.96118,113.96118,tissue
113.96125,113.96132,tissue
113.96136,113.96136,tissue
113.9614,113.9614,tissue
113.96148,113.96148,tissue
113.96154,113.96154,tissue
113.96158,113.96158,tissue
113.96168,113.96168,tissue
113.96172,113.96172,tissue
113.96188,113.96188,tissue
113.96205,113.96208,tissue
113.96224,113.96224,tissue
113.9623,113.9623,tissue
113.9625,113.9625,tissue
113.9626,113.9626,tissue
113.96272,113.96272,tissue
113.96285,113.96292,tissue
113.96322,113.96322,tissue
113.96326,113.96326,tissue
113.9633,113.9633,tissue
113.96342,113.96342,tissue
113.96352,113.96352,tissue
113.96357,113.96367,tissue
113.9637,113.9637,tissue
113.96376,113.96376,tissue
113.96382,113.96387,tissue
113.9639,113.9639,tissue
113.964,113.96404,tissue
113.96409,113.96412,tissue
113.96416,113.96416,tissue
113.9643,113.9643,tissue
113.96448,113.96448,tissue
113.96479,113.96494,tissue
113.96514,113.96514,tissue
114.0008,114.0008,tissue
114.00083,114.00086,tissue
114.00088,114.00089,tissue
114.00106,114.00106,tissue
114.00116,114.00116,tissue
114.00127,114.0013,tissue
114.00141,114.00143,tissue
114.00164,114.00164,tissue
114.00168,114.00168,tissue
114.00174,114.00175,tissue
114.00175,114.00182,tissue
114.00184,114.00184,tissue
114.00187,114.00198,tissue
114.00202,114.00202,tissue
114.00206,114.00206,tissue
114.00212,114.00212,tissue
114.00221,114.00223,tissue
114.00244,114.00244,tissue
114.00264,114.00264,tissue
114.00275,114.00282,tissue
114.00288,114.00288,tissue
114.00292,114.00292,tissue
114.00298,114.00299,tissue
114.00299,114.00306,tissue
114.00303,114.0031,tissue
114.0032,114.00321,tissue
114.00324,114.00324,tissue
114.00332,114.00332,tissue
114.00346,114.00346,tissue
114.0035,114.0035,tissue
114.00358,114.00363,tissue
114.00364,114.00364,tissue
114.00367,114.0037,tissue
114.0038,114.0038,tissue
114.00398,114.00398,tissue
114.00403,114.00418,tissue
114.0042,114.0042,tissue
114.00433,114.00444,tissue
114.0045,114.0045,tissue
114.00492,114.00492,tissue
114.01727,114.0173,tissue
114.0174,114.0174,tissue
114.01779,114.01781,tissue
114.01804,114.01804,tissue
114.01828,114.01833,tissue
114.01858,114.01863,tissue
114.01864,114.01868,tissue
114.01873,114.01876,tissue
114.01904,114.01904,tissue
114.0191,114.0191,tissue
114.01914,114.01914,tissue
114.01922,114.01922,tissue
114.01926,114.01931,tissue
114.01932,114.01932,tissue
114.01941,114.01944,tissue
114.01952,114.01952,tissue
114.01956,114.01956,tissue
114.0197,114.0197,tissue
114.01976,114.01976,tissue
114.01983,114.01986,tissue
114.01996,114.01996,tissue
114.02,114.02,tissue
114.0201,114.02014,tissue
114.0202,114.02024,tissue
114.02027,114.0203,tissue
114.02034,114.02034,tissue
114.02046,114.02051,tissue
114.02052,114.02052,tissue
114.0206,114.0206,tissue
114.02098,114.02098,tissue
114.02108,114.02108,tissue
114.0212,114.0212,tissue
114.02128,114.02128,tissue
114.02187,114.0219,tissue
114.02214,114.02214,tissue
114.02295,114.02298,tissue
114.02354,114.02354,tissue
114.02466,114.02466,tissue
114.02472,114.02472,tissue
114.0249,114.02498,tissue
114.02504,114.02508,tissue
114.02534,114.02534,tissue
114.02542,114.02542,tissue
114.02551,114.02553,tissue
114.02574,114.02574,tissue
114.02582,114.02582,tissue
114.0259,114.0259,tissue
114.02594,114.02594,tissue
114.02598,114.02598,tissue
114.02603,114.02606,tissue
114.02612,114.02612,tissue
114.0262,114.02621,tissue
114.02636,114.02636,tissue
114.02643,114.02646,tissue
114.02648,114.02648,tissue
114.02653,114.02668,tissue
114.02674,114.02674,tissue
114.0268,114.0268,tissue
114.0269,114.0269,tissue
114.02706,114.02706,tissue
114.02716,114.02716,tissue
114.02737,114.02739,tissue
114.02742,114.02747,tissue
114.02751,114.02754,tissue
114.02767,114.02769,tissue
114.0279,114.02795,tissue
114.02808,114.02808,tissue
114.02809,114.02815,tissue
114.02838,114.02839,tissue
114.02902,114.02906,tissue
114.03156,114.03156,tissue
114.03306,114.03306,tissue
114.0337,114.0337,tissue
114.03374,114.03379,tissue
114.03388,114.03388,tissue
114.03389,114.03396,tissue
114.03416,114.03416,tissue
114.03456,114.03456,tissue
114.03465,114.03468,tissue
114.03476,114.03476,tissue
114.03496,114.03496,tissue
114.03556,114.03556,tissue
114.03574,114.03575,tissue
114.03577,114.0358,tissue
114.03585,114.03592,tissue
114.03593,114.03596,tissue
114.03602,114.03602,tissue
114.03606,114.03606,tissue
114.03612,114.03612,tissue
114.03618,114.03618,tissue
114.03622,114.03622,tissue
114.03625,114.03632,tissue
114.03638,114.03638,tissue
114.03642,114.03642,tissue
114.03652,114.03652,tissue
114.03656,114.03656,tissue
114.03666,114.03666,tissue
114.03667,114.03674,tissue
114.03671,114.03678,tissue
114.0368,114.0368,tissue
114.03704,114.03704,tissue
114.03712,114.03717,tissue
114.0373,114.0373,tissue
114.03742,114.03742,tissue
114.03758,114.03758,tissue
114.03762,114.03771,tissue
114.03807,114.03809,tissue
114.03818,114.03818,tissue
114.03862,114.03862,tissue
114.0388,114.0388,tissue
114.039,114.039,tissue
114.03908,114.03908,tissue
114.0393,114.0393,tissue
114.03971,114.03978,tissue
114.05157,114.0516,tissue
114.05182,114.05182,tissue
114.13633,114.13636,tissue
114.1366,114.1366,tissue
114.13668,114.13668,tissue
114.13758,114.13763,tissue
114.13788,114.13797,tissue
114.1384,114.13845,tissue
114.13912,114.13912,tissue
114.13922,114.13922,tissue
114.81676,114.81676,tissue
114.92106,114.92106,tissue
121.25086,121.25086,water
121.25164,121.25164,water
121.25203,121.25206,water
121.2521,121.2521,water
121.25214,121.25214,water
121.2522,121.2522,water
121.25224,121.25224,water
121.25244,121.25244,water
121.25251,121.25253,water
121.25266,121.25266,water
121.25294,121.25294,water
121.25301,121.25304,water
121.2533,121.2533,water
121.25446,121.25446,water
121.25463,121.25466,water
121.25853,121.25864,tissue
121.27006,121.27006,tissue
121.32576,121.32576,tissue
121.43124,121.43124,tissue
121.43132,121.43132,tissue
121.43138,121.43147,tissue
121.4315,121.4315,tissue
121.43158,121.43158,tissue
121.4317,121.4317,tissue
124.01998,124.01998,tissue
124.02008,124.02008,tissue
124.02013,124.02019,tissue
124.02022,124.02022,tissue
124.02025,124.02032,tissue
124.07782,124.07782,tissue
124.07806,124.07806,tissue
124.07827,124.0783,tissue
124.07876,124.07876,tissue
124.07926,124.07926,tissue
124.07943,124.07946,tissue
124.07998,124.07999,tissue
124.0801,124.0801,tissue
124.0801,124.08018,tissue
124.08022,124.08022,tissue
124.08026,124.08035,tissue
124.08038,124.08038,tissue
124.08042,124.08046,tissue
124.0806,124.0806,tissue
124.08063,124.08082,tissue
124.08084,124.08084,tissue
124.08114,124.08119,tissue
124.0812,124.0812,tissue
124.08126,124.08126,tissue
124.0813,124.0813,tissue
124.08139,124.08141,tissue
124.0815,124.0815,tissue
124.08156,124.0816,tissue
124.0817,124.0817,tissue
124.08186,124.08186,tissue
124.08196,124.08196,tissue
124.08202,124.08202,tissue
124.08207,124.0821,tissue
124.08214,124.08214,tissue
124.08222,124.08222,tissue
124.0823,124.0823,tissue
124.08241,124.08244,tissue
124.0825,124.0825,tissue
124.08256,124.08256,tissue
124.08264,124.08264,tissue
124.08268,124.08268,tissue
124.08298,124.08299,tissue
124.08311,124.08314,tissue
124.08319,124.08321,tissue
124.08361,124.08364,tissue
124.08552,124.08552,tissue
124.08568,124.08568,tissue
124.08608,124.08613,tissue
124.08636,124.08636,tissue
124.08692,124.08692,tissue
124.0871,124.0871,tissue
124.08715,124.08718,tissue
124.08714,124.08726,tissue
124.08728,124.08728,tissue
124.0874,124.0874,tissue
124.08748,124.08748,tissue
124.08756,124.08756,tissue
124.08762,124.08762,tissue
124.08772,124.08772,tissue
124.08786,124.08787,tissue
124.08792,124.08792,tissue
124.08802,124.08802,tissue
124.08804,124.08808,tissue
124.08812,124.08813,tissue
124.0883,124.0883,tissue
124.08851,124.08854,tissue
124.1394,124.1394,tissue
124.13956,124.13957,tissue
124.34718,124.34723,tissue
124.34728,124.34728,tissue
124.34766,124.34766,tissue
124.34774,124.34774,tissue
124.34781,124.34783,tissue
124.34787,124.3479,tissue
124.34818,124.34819,tissue
124.4606,124.4606,tissue
124.46074,124.46075,tissue
124.44258,124.47899,tissue
124.461,124.461,tissue
126.40761,126.40761,tissue
126.40771,126.40771,tissue
126.42651,126.42654,tissue
126.42664,126.42669,tissue
126.42673,126.42676,tissue
126.42689,126.42692,tissue
126.42697,126.42697,tissue
126.42852,126.42853,tissue
126.42869,126.42869,tissue
126.42875,126.42875,tissue
126.42875,126.42882,tissue
126.42908,126.42913,tissue
126.42937,126.42937,tissue
126.42954,126.42955,tissue
126.43051,126.43051,tissue
126.43125,126.43125,tissue
126.43159,126.43159,tissue
126.43165,126.43168,tissue
126.43225,126.43225,tissue
126.43231,126.43231,tissue
126.43239,126.43243,tissue
126.43251,126.43251,tissue
126.43269,126.43272,tissue
126.43281,126.43281,tissue
126.43303,126.43303,tissue
126.43314,126.43319,tissue
126.4332,126.43321,tissue
126.43349,126.43349,tissue
126.43383,126.43383,tissue
126.43393,126.43393,tissue
126.43407,126.43407,tissue
126.43415,126.43415,tissue
126.43545,126.43545,tissue
126.43614,126.43619,tissue
126.43693,126.43693,tissue
126.43963,126.43963,tissue
126.43989,126.43989,tissue
126.44007,126.44007,tissue
126.44025,126.44028,tissue
126.44059,126.44063,tissue
126.44137,126.44137,tissue
126.44195,126.44195,tissue
126.58153,126.58153,tissue
126.58191,126.58191,tissue
126.58197,126.58197,tissue
126.58207,126.58207,tissue
126.58211,126.58211,tissue
126.67137,126.67137,tissue
126.67149,126.67149,tissue
126.67155,126.67155,tissue
126.67165,126.67168,tissue
126.6717,126.67171,tissue
126.67179,126.67179,tissue
126.67187,126.67187,tissue
126.67205,126.67205,tissue
126.67229,126.67229,tissue
127.03393,127.03393,tissue
127.03393,127.034,tissue
127.03419,127.03419,tissue
127.0342,127.03425,tissue
127.03429,127.03429,tissue
127.03439,127.03439,tissue
127.03449,127.03449,tissue
127.03453,127.03453,tissue
127.03465,127.03465,tissue
127.03477,127.03477,tissue
127.03491,127.03491,tissue
127.03493,127.03497,tissue
127.03502,127.03503,tissue
127.03515,127.03515,tissue
127.03523,127.03523,tissue
127.03529,127.03529,tissue
127.03538,127.03539,tissue
127.03551,127.03551,tissue
127.03558,127.03563,tissue
127.03565,127.03568,tissue
127.03575,127.03575,tissue
127.03583,127.03591,tissue
127.03609,127.03609,tissue
127.03617,127.03617,tissue
127.03623,127.03623,tissue
127.03633,127.03633,tissue
127.03637,127.03637,tissue
127.03643,127.03643,tissue
127.03653,127.03653,tissue
127.03659,127.03662,tissue
127.03667,127.03667,tissue
127.03666,127.0368,tissue
127.03703,127.03703,tissue
127.04582,127.04588,tissue
127.04605,127.04605,tissue
127.04608,127.0461,tissue
127.04615,127.04618,tissue
127.04636,127.04637,tissue
127.04647,127.04647,tissue
127.05037,127.05037,tissue
127.05059,127.05059,tissue
127.05086,127.05092,tissue
127.05101,127.05101,tissue
127.05121,127.05121,tissue
127.05127,127.05127,tissue
127.05137,127.05137,tissue
127.05143,127.05143,tissue
127.05147,127.05147,tissue
127.05157,127.05157,tissue
127.05163,127.05163,tissue
127.05173,127.05173,tissue
127.05181,127.05181,tissue
127.05183,127.05186,tissue
127.05189,127.05189,tissue
127.05193,127.05193,tissue
127.05197,127.05197,tissue
127.05201,127.05201,tissue
127.05205,127.05208,tissue
127.05217,127.0522,tissue
127.05249,127.05249,tissue
127.05357,127.05357,tissue
127.05371,127.05371,tissue
127.05377,127.05377,tissue
127.05385,127.05385,tissue
127.05402,127.05404,tissue
127.05426,127.05428,tissue
127.05437,127.05437,tissue
127.05451,127.05451,tissue
127.05453,127.05456,tissue
127.05458,127.05459,tissue
127.05465,127.05468,tissue
127.05475,127.05478,tissue
127.05481,127.05488,tissue
127.05492,127.05497,tissue
127.05505,127.05505,tissue
127.05509,127.05509,tissue
127.05517,127.0552,tissue
127.05527,127.05527,tissue
127.05543,127.05543,tissue
127.05558,127.05567,tissue
127.05567,127.0557,tissue
127.05639,127.05639,tissue
127.05679,127.05679,tissue
127.05701,127.05704,tissue
127.05711,127.05715,tissue
127.05719,127.05723,tissue
127.05759,127.05759,tissue
127.05801,127.05804,tissue
127.05895,127.05895,tissue
127.05913,127.05913,tissue
127.05945,127.05945,tissue
127.05948,127.05949,tissue
127.0595,127.05955,tissue
127.05965,127.05965,tissue
127.05967,127.0597,tissue
127.05973,127.05973,tissue
127.05977,127.05977,tissue
127.06483,127.06483,tissue
127.06499,127.06499,tissue
127.26081,127.26081,tissue
127.26085,127.26085,tissue
127.26089,127.26092,tissue
127.26095,127.26095,tissue
127.26101,127.26101,tissue
127.26103,127.26107,tissue
127.26111,127.26114,tissue
127.26123,127.26123,tissue
127.26134,127.26136,tissue
127.26175,127.26175,tissue
128.99791,128.99791,tissue
131.08569,131.08569,tissue
131.08598,131.08599,tissue
131.08649,131.08649,tissue
131.08665,131.08665,tissue
131.08682,131.08683,tissue
131.08689,131.08689,tissue
131.0869,131.08703,tissue
131.08703,131.08703,tissue
131.08719,131.08719,tissue
131.08731,131.08731,tissue
131.08745,131.08745,tissue
131.08765,131.08765,tissue
131.08769,131.08769,tissue
131.08772,131.08778,tissue
131.08779,131.08779,tissue
131.08793,131.08793,tissue
131.08813,131.08816,tissue
131.08827,131.08827,tissue
131.08831,131.08834,tissue
131.08861,131.08861,tissue
131.08877,131.08877,tissue
131.08887,131.08887,tissue
131.08891,131.08891,tissue
131.08902,131.08903,tissue
131.0892,131.08921,tissue
131.08927,131.08927,tissue
131.08931,131.08931,tissue
131.08935,131.08935,tissue
131.08951,131.08951,tissue
131.09857,131.09857,tissue
131.09881,131.09884,tissue
131.09894,131.09899,tissue
131.09907,131.0991,tissue
131.09962,131.09963,tissue
131.09969,131.09969,tissue
131.09981,131.09981,tissue
131.09983,131.09986,tissue
131.10001,131.10001,tissue
131.10013,131.1002,tissue
131.10023,131.10023,tissue
131.10031,131.10031,tissue
131.10035,131.10035,tissue
131.10049,131.10049,tissue
131.10089,131.10089,tissue
131.10143,131.10143,tissue
131.10161,131.10161,tissue
131.10226,131.10231,tissue
131.10237,131.1024,tissue
131.10265,131.10265,tissue
131.10277,131.10277,tissue
131.10307,131.10307,tissue
131.10347,131.10347,tissue
131.10358,131.10359,tissue
131.10376,131.10381,tissue
131.10387,131.1039,tissue
131.10392,131.10397,tissue
131.10407,131.10407,tissue
131.10421,131.10421,tissue
131.10435,131.10435,tissue
131.10451,131.10451,tissue
131.10485,131.10485,tissue
131.10495,131.10495,tissue
131.10501,131.10501,tissue
131.10511,131.10511,tissue
131.10521,131.10521,tissue
131.10525,131.10525,tissue
131.10535,131.10539,tissue
131.10537,131.10545,tissue
131.10547,131.10547,tissue
131.10551,131.10551,tissue
131.10553,131.10557,tissue
131.10559,131.10559,tissue
131.10563,131.10563,tissue
131.10573,131.10573,tissue
131.10577,131.10584,tissue
131.10587,131.10587,tissue
131.10601,131.10601,tissue
131.10613,131.10616,tissue
131.10621,131.10621,tissue
131.10622,131.10627,tissue
131.10625,131.10636,tissue
131.10633,131.10644,tissue
131.10653,131.10653,tissue
131.10659,131.10659,tissue
131.10667,131.10667,tissue
131.10671,131.10671,tissue
131.10675,131.10675,tissue
131.10691,131.10691,tissue
131.10705,131.10705,tissue
131.1071,131.10712,tissue
131.10725,131.10725,tissue
131.10735,131.10735,tissue
131.10749,131.10749,tissue
131.10757,131.10757,tissue
131.10787,131.10787,tissue
131.10914,131.10919,tissue
131.12087,131.12087,tissue
131.12237,131.12237,tissue
131.12345,131.12345,tissue
131.12351,131.12351,tissue
131.12363,131.12363,tissue
131.12389,131.12392,tissue
131.12415,131.12422,tissue
131.12431,131.12431,tissue
131.12439,131.12439,tissue
131.1245,131.12451,tissue
131.12459,131.12459,tissue
131.12465,131.12465,tissue
131.12469,131.12469,tissue
131.12476,131.12481,tissue
131.12483,131.12483,tissue
131.12487,131.12487,tissue
131.12491,131.12491,tissue
131.12499,131.12499,tissue
131.12515,131.12515,tissue
131.12519,131.12519,tissue
131.12526,131.12532,tissue
131.12535,131.12535,tissue
131.12539,131.12539,tissue
131.12545,131.12545,tissue
131.12552,131.12554,tissue
131.12557,131.12557,tissue
131.12561,131.12561,tissue
131.12566,131.12567,tissue
131.12568,131.12573,tissue
131.12581,131.12585,tissue
131.12589,131.12589,tissue
131.12593,131.12593,tissue
131.12604,131.12605,tissue
131.12617,131.12617,tissue
131.12641,131.12645,tissue
131.12663,131.12663,tissue
131.12701,131.12701,tissue
131.12707,131.12707,tissue
131.12709,131.12712,tissue
131.12717,131.12717,tissue
131.12724,131.12729,tissue
131.12741,131.12741,tissue
131.12769,131.12776,tissue
131.12777,131.12777,tissue
131.12815,131.12819,tissue
131.12823,131.12826,tissue
131.12833,131.12833,tissue
131.12844,131.1285,tissue
131.12919,131.12919,tissue
131.12939,131.1295,tissue
131.12973,131.12973,tissue
131.13007,131.13007,tissue
131.13009,131.13012,tissue
131.1301,131.13019,tissue
131.13033,131.13033,tissue
131.13053,131.13053,tissue
131.13057,131.1306,tissue
131.13067,131.13067,tissue
131.13085,131.13096,tissue
131.13091,131.13102,tissue
131.13111,131.13111,tissue
131.13113,131.13117,tissue
131.13123,131.13123,tissue
131.13136,131.13142,tissue
131.13147,131.1315,tissue
131.13151,131.13154,tissue
131.13158,131.13163,tissue
131.13169,131.13169,tissue
131.13181,131.13181,tissue
131.13187,131.13187,tissue
131.13193,131.13193,tissue
131.13201,131.13201,tissue
131.13211,131.13222,tissue
131.13223,131.13223,tissue
131.13235,131.13235,tissue
131.13239,131.13239,tissue
131.13241,131.13245,tissue
131.13247,131.13247,tissue
131.13263,131.13263,tissue
131.13272,131.13273,tissue
131.13285,131.13285,tissue
131.13299,131.13299,tissue
131.13304,131.13309,tissue
131.13313,131.13317,tissue
131.13325,131.13333,tissue
131.13339,131.13339,tissue
131.1337,131.13371,tissue
131.13389,131.13392,tissue
131.13399,131.13399,tissue
131.13413,131.13413,tissue
131.13427,131.13427,tissue
131.13477,131.13477,tissue
131.13487,131.13487,tissue
131.13501,131.13501,tissue
131.13557,131.13557,tissue
131.13559,131.13563,tissue
131.13569,131.13572,tissue
131.13576,131.13577,tissue
131.13578,131.13583,tissue
131.13601,131.13604,tissue
131.13607,131.1361,tissue
131.13613,131.13613,tissue
131.13645,131.13645,tissue
131.13651,131.13651,tissue
131.13655,131.13659,tissue
131.13661,131.13664,tissue
131.13665,131.13668,tissue
131.13673,131.13673,tissue
131.13674,131.13679,tissue
131.13681,131.13681,tissue
131.13695,131.13695,tissue
131.13697,131.13704,tissue
131.13709,131.13709,tissue
131.13713,131.13713,tissue
131.13715,131.13718,tissue
131.13721,131.13721,tissue
131.13729,131.13729,tissue
131.13733,131.13733,tissue
131.13739,131.13739,tissue
131.13753,131.13753,tissue
131.13763,131.13763,tissue
131.13767,131.13767,tissue
131.13771,131.13771,tissue
131.13777,131.13777,tissue
131.13787,131.13787,tissue
131.13793,131.13793,tissue
131.13801,131.13801,tissue
131.13821,131.13821,tissue
131.13827,131.1383,tissue
131.13832,131.13833,tissue
131.13841,131.13841,tissue
131.13845,131.13845,tissue
131.13849,131.13849,tissue
131.13851,131.13854,tissue
131.13861,131.13861,tissue
131.13863,131.13867,tissue
131.13877,131.1388,tissue
131.13881,131.13884,tissue
131.13888,131.13893,tissue
131.13901,131.13901,tissue
131.13917,131.1392,tissue
131.13926,131.13931,tissue
131.13933,131.13933,tissue
131.13943,131.13943,tissue
131.13959,131.13959,tissue
131.14071,131.14071,tissue
131.14085,131.14085,tissue
131.14099,131.14099,tissue
131.14194,131.14195,tissue
131.14253,131.14253,tissue
131.14305,131.14305,tissue
131.14403,131.14406,tissue
131.14434,131.14435,tissue
131.14495,131.14498,tissue
131.14511,131.14514,tissue
131.14519,131.14519,tissue
131.14527,131.14527,tissue
131.14531,131.14534,tissue
131.14541,131.14541,tissue
131.14551,131.14551,tissue
131.14578,131.1458,tissue
131.14591,131.14591,tissue
131.14594,131.14599,tissue
131.14605,131.14609,tissue
131.14611,131.14614,tissue
131.14619,131.14619,tissue
131.14626,131.14631,tissue
131.14636,131.14637,tissue
131.14655,131.14655,tissue
131.14661,131.14661,tissue
131.14665,131.14668,tissue
131.14671,131.14675,tissue
131.1468,131.14682,tissue
131.14685,131.14685,tissue
131.14692,131.14697,tissue
131.14719,131.14719,tissue
131.14725,131.14725,tissue
131.14726,131.14731,tissue
131.14737,131.14737,tissue
131.14752,131.14753,tissue
131.14913,131.14913,tissue
131.14983,131.14983,tissue
131.15105,131.15105,tissue
131.15133,131.15133,tissue
131.15171,131.15171,tissue
131.15197,131.15197,tissue
131.15201,131.15201,tissue
131.15207,131.15207,tissue
131.15211,131.15214,tissue
131.15221,131.15228,tissue
131.15231,131.15231,tissue
131.15237,131.15241,tissue
131.15243,131.15243,tissue
131.15252,131.15254,tissue
131.15263,131.15263,tissue
131.15269,131.15269,tissue
131.15277,131.15277,tissue
131.15281,131.15281,tissue
131.15287,131.15287,tissue
131.15291,131.15291,tissue
131.1529,131.15299,tissue
131.15301,131.15301,tissue
131.15311,131.15314,tissue
131.15321,131.15321,tissue
131.15321,131.15328,tissue
131.15333,131.15333,tissue
131.15337,131.15337,tissue
131.15339,131.15342,tissue
131.15355,131.15355,tissue
131.15377,131.15377,tissue
131.15387,131.15387,tissue
131.1539,131.15395,tissue
131.15396,131.15398,tissue
131.15411,131.15411,tissue
131.15417,131.15424,tissue
131.15425,131.15425,tissue
131.15449,131.15449,tissue
131.15453,131.15453,tissue
131.15455,131.15459,tissue
131.15467,131.15467,tissue
131.15507,131.15507,tissue
131.15529,131.15532,tissue
131.15593,131.15593,tissue
131.15604,131.15606,tissue
131.15611,131.15611,tissue
131.15649,131.15649,tissue
131.16137,131.16137,tissue
131.16361,131.16361,tissue
131.16388,131.16393,tissue
131.16461,131.16461,tissue
131.16471,131.16471,tissue
131.16489,131.16489,tissue
131.16493,131.16496,tissue
131.16499,131.16499,tissue
131.16507,131.16507,tissue
131.16525,131.16525,tissue
131.16539,131.16539,tissue
131.16555,131.16555,tissue
131.16559,131.16559,tissue
131.16569,131.16569,tissue
131.16575,131.16575,tissue
131.16587,131.16587,tissue
131.16609,131.16612,tissue
131.16615,131.16615,tissue
131.16635,131.16638,tissue
131.16647,131.16647,tissue
131.16654,131.16659,tissue
131.16671,131.16671,tissue
131.16677,131.16677,tissue
131.16681,131.16681,tissue
131.16689,131.16689,tissue
131.16699,131.16699,tissue
131.16703,131.16706,tissue
131.16709,131.16709,tissue
131.16713,131.16713,tissue
131.16723,131.16723,tissue
131.1672,131.16733,tissue
131.16736,131.16745,tissue
131.16751,131.16751,tissue
131.16759,131.16759,tissue
131.16765,131.16765,tissue
131.16782,131.16783,tissue
131.16795,131.16795,tissue
131.16811,131.16811,tissue
131.16817,131.16817,tissue
131.16824,131.16825,tissue
131.16855,131.16855,tissue
131.16865,131.16868,tissue
131.16886,131.16887,tissue
131.16899,131.16899,tissue
131.16935,131.16935,tissue
131.16961,131.16961,tissue
131.16971,131.16974,tissue
131.17019,131.17019,tissue
131.1712,131.17122,tissue
131.17135,131.17135,tissue
131.17163,131.17163,tissue
131.17175,131.17175,tissue
131.17193,131.17193,tissue
131.17255,131.17255,tissue
131.17275,131.17282,tissue
131.17289,131.17289,tissue
131.17358,131.17363,tissue
131.17377,131.1738,tissue
131.17389,131.17389,tissue
131.17393,131.17396,tissue
131.17401,131.17401,tissue
131.17433,131.17433,tissue
131.17437,131.17437,tissue
131.17443,131.17443,tissue
131.17449,131.17449,tissue
131.17457,131.1746,tissue
131.17463,131.17463,tissue
131.17467,131.17467,tissue
131.1747,131.17471,tissue
131.17473,131.17476,tissue
131.17491,131.17491,tissue
131.17497,131.17497,tissue
131.17502,131.17503,tissue
131.17512,131.17521,tissue
131.17525,131.17525,tissue
131.17533,131.17533,tissue
131.17539,131.17539,tissue
131.17547,131.17547,tissue
131.17561,131.17561,tissue
131.1756,131.17569,tissue
131.17577,131.1758,tissue
131.17585,131.17585,tissue
131.17595,131.17595,tissue
131.17608,131.17609,tissue
131.17613,131.17616,tissue
131.17624,131.17625,tissue
131.17631,131.17631,tissue
131.17643,131.17643,tissue
131.17655,131.17655,tissue
131.17663,131.17663,tissue
131.17671,131.17671,tissue
131.17691,131.17691,tissue
131.17697,131.17697,tissue
131.17701,131.17704,tissue
131.17716,131.17717,tissue
131.17722,131.17728,tissue
131.17729,131.17729,tissue
131.17732,131.17733,tissue
131.17745,131.17745,tissue
131.17751,131.17751,tissue
131.17787,131.17787,tissue
131.17807,131.17807,tissue
131.18315,131.18318,tissue
131.18462,131.18463,tissue
131.18476,131.18481,tissue
131.18481,131.18484,tissue
131.18507,131.1851,tissue
131.18515,131.18515,tissue
131.18535,131.18535,tissue
131.18551,131.18551,tissue
131.18563,131.18563,tissue
131.18569,131.18572,tissue
131.18597,131.186,tissue
131.18634,131.18636,tissue
131.18634,131.18643,tissue
131.18644,131.18645,tissue
131.18651,131.18651,tissue
131.18655,131.18655,tissue
131.18659,131.18659,tissue
131.18663,131.18663,tissue
131.18667,131.18667,tissue
131.18673,131.18673,tissue
131.18675,131.18682,tissue
131.18685,131.18688,tissue
131.18697,131.18697,tissue
131.18711,131.18711,tissue
131.18721,131.18721,tissue
131.18735,131.18735,tissue
131.18739,131.18739,tissue
131.18757,131.18757,tissue
131.18764,131.18766,tissue
131.18773,131.18773,tissue
131.18776,131.18781,tissue
131.18783,131.18783,tissue
131.18787,131.18787,tissue
131.18803,131.18803,tissue
131.18806,131.18807,tissue
131.18813,131.18813,tissue
131.18819,131.18819,tissue
131.18827,131.18827,tissue
131.18839,131.18842,tissue
131.18847,131.18847,tissue
131.18857,131.18857,tissue
131.18861,131.18861,tissue
131.18885,131.18885,tissue
131.18895,131.18895,tissue
131.18945,131.18945,tissue
131.18953,131.18953,tissue
131.18963,131.18963,tissue
131.18964,131.18969,tissue
131.18975,131.18982,tissue
131.18985,131.18988,tissue
131.19001,131.19001,tissue
131.19024,131.19025,tissue
131.19031,131.19031,tissue
131.19058,131.19059,tissue
131.19089,131.191,tissue
131.19109,131.19109,tissue
131.19131,131.19131,tissue
131.19179,131.19179,tissue
131.19309,131.19309,tissue
131.19315,131.19315,tissue
131.19319,131.19319,tissue
131.19323,131.19323,tissue
131.19326,131.19328,tissue
131.19339,131.19339,tissue
131.19345,131.19345,tissue
131.19355,131.19359,tissue
131.19363,131.19363,tissue
131.19367,131.19367,tissue
131.19383,131.19383,tissue
131.19393,131.19393,tissue
131.19411,131.19411,tissue
131.19415,131.19415,tissue
131.19419,131.19419,tissue
131.19433,131.19437,tissue
131.19439,131.19439,tissue
131.19449,131.19449,tissue
131.19461,131.19461,tissue
131.19467,131.19467,tissue
131.19473,131.19473,tissue
131.19479,131.19479,tissue
131.19485,131.19485,tissue
131.19495,131.19495,tissue
131.19499,131.19499,tissue
131.19502,131.19503,tissue
131.19505,131.19508,tissue
131.19511,131.19511,tissue
131.19527,131.19527,tissue
131.19531,131.19531,tissue
131.19545,131.19545,tissue
131.19555,131.19555,tissue
131.1956,131.19565,tissue
